idPartido,temporada,division,jornada,EquipoLocal,EquipoVisitante,Fecha3,Hora,Goles_L,Goles_V
337,2008_1_C,1,4,U.A.N.L.,Veracruz,2/9/2008,19:00,0,3
338,2008_1_C,1,4,Atlante,Morelia,2/9/2008,20:30,2,0
339,2008_1_C,1,4,Atlas,Guadalajara,2/9/2008,20:45,0,2
340,2008_1_C,1,4,U.N.A.M.,Monterrey,2/10/2008,12:00,2,1
341,2008_1_C,1,4,Santos Laguna,Pachuca,2/10/2008,16:00,2,1
342,2008_1_C,1,4,Necaxa,Cruz Azul,2/10/2008,16:00,2,0
343,2008_1_C,1,5,Pachuca,U.A.N.L.,2/13/2008,16:59,6,1
344,2008_1_C,1,5,Club América,Morelia,2/13/2008,18:00,0,1
345,2008_1_C,1,5,Puebla,U.N.A.M.,2/13/2008,19:00,1,1
346,2008_1_C,1,5,Chiapas,Necaxa,2/13/2008,19:00,0,0
347,2008_1_C,1,5,Veracruz,Atlético San Luis,2/13/2008,20:30,1,1
348,2008_1_C,1,5,Toluca,Cruz Azul,2/13/2008,20:30,1,1
349,2008_1_C,1,5,Monterrey,Estudiantes Tecos,2/13/2008,20:30,3,0
350,2008_1_C,1,5,Guadalajara,Santos Laguna,2/13/2008,20:45,3,2
351,2008_1_C,1,5,Atlante,Atlas,2/13/2008,21:00,3,3
352,2008_1_C,1,6,Cruz Azul,Veracruz,2/16/2008,16:55,1,0
353,2008_1_C,1,6,Atlético San Luis,Pachuca,2/16/2008,16:55,2,1
354,2008_1_C,1,6,U.A.N.L.,Guadalajara,2/16/2008,19:00,0,0
355,2008_1_C,1,6,Morelia,Monterrey,2/16/2008,19:00,0,1
356,2008_1_C,1,6,Atlas,Club América,2/16/2008,20:45,1,0
357,2008_1_C,1,6,Necaxa,Toluca,2/16/2008,21:00,1,2
358,2008_1_C,1,6,U.N.A.M.,Chiapas,2/17/2008,12:00,4,1
359,2008_1_C,1,6,Santos Laguna,Atlante,2/17/2008,16:00,3,0
360,2008_1_C,1,6,Estudiantes Tecos,Puebla,2/17/2008,16:00,3,2
361,2008_1_C,1,7,Veracruz,Toluca,2/22/2008,17:55,2,3
362,2008_1_C,1,7,Chiapas,Estudiantes Tecos,2/23/2008,17:05,2,0
363,2008_1_C,1,7,Pachuca,Cruz Azul,2/23/2008,19:00,1,4
364,2008_1_C,1,7,Guadalajara,Atlético San Luis,2/23/2008,19:00,2,2
365,2008_1_C,1,7,Atlante,U.A.N.L.,2/23/2008,21:00,1,1
366,2008_1_C,1,7,U.N.A.M.,Necaxa,2/24/2008,12:00,0,3
367,2008_1_C,1,7,Puebla,Morelia,2/24/2008,16:00,4,0
368,2008_1_C,1,7,Monterrey,Atlas,2/24/2008,16:00,1,1
369,2008_1_C,1,7,Club América,Santos Laguna,2/24/2008,16:00,0,1
370,2008_1_C,1,8,Estudiantes Tecos,U.N.A.M.,2/29/2008,18:00,1,2
371,2008_1_C,1,8,Cruz Azul,Guadalajara,3/1/2008,17:00,0,0
372,2008_1_C,1,8,Atlético San Luis,Atlante,3/1/2008,17:00,2,0
373,2008_1_C,1,8,U.A.N.L.,Club América,3/1/2008,19:00,3,0
374,2008_1_C,1,8,Morelia,Chiapas,3/1/2008,19:00,1,0
375,2008_1_C,1,8,Atlas,Puebla,3/1/2008,20:45,2,1
376,2008_1_C,1,8,Necaxa,Veracruz,3/1/2008,21:00,0,1
377,2008_1_C,1,8,Toluca,Pachuca,3/2/2008,12:00,0,2
378,2008_1_C,1,8,Santos Laguna,Monterrey,3/2/2008,16:00,2,0
379,2008_1_C,1,9,Estudiantes Tecos,Necaxa,3/7/2008,17:55,1,1
380,2008_1_C,1,9,Monterrey,U.A.N.L.,3/8/2008,17:00,2,3
381,2008_1_C,1,9,Pachuca,Veracruz,3/8/2008,19:00,1,1
382,2008_1_C,1,9,Guadalajara,Toluca,3/8/2008,19:00,1,0
383,2008_1_C,1,9,U.N.A.M.,Morelia,3/9/2008,12:00,1,0
384,2008_1_C,1,9,Puebla,Santos Laguna,3/9/2008,16:00,3,3
385,2008_1_C,1,9,Club América,Atlético San Luis,3/9/2008,16:00,1,2
386,2008_1_C,1,9,Chiapas,Atlas,3/9/2008,18:00,2,0
387,2008_1_C,1,9,Atlante,Cruz Azul,3/9/2008,18:00,2,3
388,2008_1_C,1,10,Veracruz,Guadalajara,3/14/2008,19:00,1,2
389,2008_1_C,1,10,Atlético San Luis,Monterrey,3/15/2008,17:00,3,1
390,2008_1_C,1,10,U.A.N.L.,Puebla,3/15/2008,19:00,0,3
391,2008_1_C,1,10,Necaxa,Pachuca,3/15/2008,19:00,2,2
392,2008_1_C,1,10,Morelia,Estudiantes Tecos,3/15/2008,19:00,0,2
393,2008_1_C,1,10,Atlas,U.N.A.M.,3/15/2008,20:45,2,2
394,2008_1_C,1,10,Toluca,Atlante,3/16/2008,12:00,2,2
395,2008_1_C,1,10,Santos Laguna,Chiapas,3/16/2008,15:00,1,3
396,2008_1_C,1,10,Cruz Azul,Club América,3/16/2008,17:00,2,2
397,2008_1_C,1,11,Estudiantes Tecos,Atlas,3/21/2008,18:00,3,3
398,2008_1_C,1,11,Monterrey,Cruz Azul,3/22/2008,17:00,3,2
399,2008_1_C,1,11,Chiapas,U.A.N.L.,3/22/2008,17:00,3,2
400,2008_1_C,1,11,Morelia,Necaxa,3/22/2008,19:00,0,0
401,2008_1_C,1,11,Guadalajara,Pachuca,3/22/2008,19:00,2,1
402,2008_1_C,1,11,Club América,Toluca,3/22/2008,19:00,0,1
403,2008_1_C,1,11,U.N.A.M.,Santos Laguna,3/23/2008,12:00,1,1
404,2008_1_C,1,11,Puebla,Atlético San Luis,3/23/2008,12:00,1,2
405,2008_1_C,1,11,Atlante,Veracruz,3/23/2008,18:00,2,2
406,2008_1_C,1,12,Pachuca,Atlante,3/29/2008,17:00,2,0
407,2008_1_C,1,12,Cruz Azul,Puebla,3/29/2008,17:00,2,0
408,2008_1_C,1,12,Atlético San Luis,Chiapas,3/29/2008,17:00,0,2
409,2008_1_C,1,12,Veracruz,Club América,3/29/2008,19:00,4,0
410,2008_1_C,1,12,U.A.N.L.,U.N.A.M.,3/29/2008,19:00,2,0
411,2008_1_C,1,12,Atlas,Morelia,3/29/2008,20:45,1,0
412,2008_1_C,1,12,Toluca,Monterrey,3/30/2008,12:00,1,1
413,2008_1_C,1,12,Santos Laguna,Estudiantes Tecos,3/30/2008,15:00,4,0
414,2008_1_C,1,12,Necaxa,Guadalajara,3/30/2008,15:00,1,0
415,2008_1_C,1,13,Estudiantes Tecos,U.A.N.L.,4/4/2008,17:00,2,1
416,2008_1_C,1,13,Atlas,Necaxa,4/4/2008,19:45,0,1
417,2008_1_C,1,13,Monterrey,Veracruz,4/5/2008,17:00,7,2
418,2008_1_C,1,13,Chiapas,Cruz Azul,4/5/2008,17:00,1,2
419,2008_1_C,1,13,Morelia,Santos Laguna,4/5/2008,19:00,0,0
420,2008_1_C,1,13,Atlante,Guadalajara,4/5/2008,21:00,1,1
421,2008_1_C,1,13,U.N.A.M.,Atlético San Luis,4/6/2008,12:00,2,3
422,2008_1_C,1,13,Puebla,Toluca,4/6/2008,12:00,1,2
423,2008_1_C,1,13,Club América,Pachuca,4/6/2008,16:00,1,3
424,2008_1_C,1,14,Veracruz,Puebla,4/11/2008,18:00,0,2
425,2008_1_C,1,14,Cruz Azul,U.N.A.M.,4/12/2008,17:00,2,1
426,2008_1_C,1,14,Atlético San Luis,Estudiantes Tecos,4/12/2008,17:00,1,1
427,2008_1_C,1,14,U.A.N.L.,Morelia,4/12/2008,19:00,2,2
428,2008_1_C,1,14,Pachuca,Monterrey,4/12/2008,19:00,1,1
429,2008_1_C,1,14,Necaxa,Atlante,4/12/2008,21:00,1,1
430,2008_1_C,1,14,Toluca,Chiapas,4/13/2008,12:00,1,1
431,2008_1_C,1,14,Santos Laguna,Atlas,4/13/2008,16:00,6,1
432,2008_1_C,1,14,Guadalajara,Club América,4/13/2008,19:30,3,2
433,2008_1_C,1,15,Estudiantes Tecos,Cruz Azul,4/18/2008,18:00,0,2
434,2008_1_C,1,15,Monterrey,Guadalajara,4/19/2008,17:00,1,0
435,2008_1_C,1,15,Chiapas,Veracruz,4/19/2008,17:00,1,2
436,2008_1_C,1,15,Morelia,Atlético San Luis,4/19/2008,19:00,1,2
437,2008_1_C,1,15,Atlas,U.A.N.L.,4/19/2008,20:45,1,0
438,2008_1_C,1,15,U.N.A.M.,Toluca,4/20/2008,12:00,0,0
439,2008_1_C,1,15,Puebla,Pachuca,4/20/2008,12:00,5,2
440,2008_1_C,1,15,Santos Laguna,Necaxa,4/20/2008,15:00,1,1
441,2008_1_C,1,15,Club América,Atlante,4/20/2008,17:00,0,1
442,2008_1_C,1,16,Veracruz,U.N.A.M.,4/25/2008,18:00,2,4
443,2008_1_C,1,16,Cruz Azul,Morelia,4/26/2008,17:00,1,0
444,2008_1_C,1,16,Atlético San Luis,Atlas,4/26/2008,17:00,0,0
445,2008_1_C,1,16,U.A.N.L.,Santos Laguna,4/26/2008,19:00,1,2
446,2008_1_C,1,16,Pachuca,Chiapas,4/26/2008,19:00,0,1
447,2008_1_C,1,16,Guadalajara,Puebla,4/26/2008,19:00,4,0
448,2008_1_C,1,16,Atlante,Monterrey,4/26/2008,21:00,2,3
449,2008_1_C,1,16,Toluca,Estudiantes Tecos,4/27/2008,12:00,3,0
450,2008_1_C,1,16,Necaxa,Club América,4/27/2008,16:00,2,0
451,2008_1_C,1,17,Estudiantes Tecos,Veracruz,5/2/2008,18:00,0,0
452,2008_1_C,1,17,Chiapas,Guadalajara,5/3/2008,17:00,2,2
453,2008_1_C,1,17,U.A.N.L.,Necaxa,5/3/2008,19:00,1,0
454,2008_1_C,1,17,Morelia,Toluca,5/3/2008,19:00,2,1
455,2008_1_C,1,17,Atlas,Cruz Azul,5/3/2008,20:45,2,0
456,2008_1_C,1,17,U.N.A.M.,Pachuca,5/4/2008,12:00,0,0
457,2008_1_C,1,17,Santos Laguna,Atlético San Luis,5/4/2008,16:00,4,1
458,2008_1_C,1,17,Puebla,Atlante,5/4/2008,16:00,2,2
459,2008_1_C,1,17,Club América,Monterrey,5/4/2008,16:00,1,0
460,2008_2_A,1,1,Cruz Azul,Guadalajara,7/26/2008,18:00,2,2
461,2008_2_A,1,1,Atlético San Luis,Morelia,7/26/2008,18:00,2,2
462,2008_2_A,1,1,U.A.N.L.,Pachuca,7/26/2008,19:00,0,0
463,2008_2_A,1,1,Indios Juárez,Estudiantes Tecos,7/26/2008,19:00,0,1
464,2008_2_A,1,1,Atlas,Chiapas,7/26/2008,20:45,5,0
465,2008_2_A,1,1,Atlante,Toluca,7/26/2008,21:00,2,1
466,2008_2_A,1,1,U.N.A.M.,Necaxa,7/27/2008,12:00,2,0
467,2008_2_A,1,1,Puebla,Monterrey,7/27/2008,12:00,2,2
468,2008_2_A,1,1,Club América,Santos Laguna,7/27/2008,16:00,3,2
469,2008_2_A,1,2,Estudiantes Tecos,Guadalajara,8/1/2008,20:00,1,0
470,2008_2_A,1,2,Monterrey,Indios Juárez,8/2/2008,17:00,2,0
471,2008_2_A,1,2,Chiapas,U.A.N.L.,8/2/2008,17:00,1,3
472,2008_2_A,1,2,Pachuca,Atlético San Luis,8/2/2008,19:00,2,3
473,2008_2_A,1,2,Atlas,Cruz Azul,8/2/2008,20:45,2,4
474,2008_2_A,1,2,Necaxa,Puebla,8/2/2008,21:00,0,0
475,2008_2_A,1,2,Toluca,Club América,8/3/2008,12:00,2,1
476,2008_2_A,1,2,Morelia,Atlante,8/3/2008,12:00,0,0
477,2008_2_A,1,2,Santos Laguna,U.N.A.M.,8/3/2008,17:00,1,1
478,2008_2_A,1,6,Atlético San Luis,Cruz Azul,8/6/2008,20:30,2,1
479,2008_2_A,1,3,Cruz Azul,Estudiantes Tecos,8/9/2008,17:00,2,0
480,2008_2_A,1,3,Atlético San Luis,Chiapas,8/9/2008,17:00,2,0
481,2008_2_A,1,3,U.A.N.L.,Atlas,8/9/2008,19:00,3,0
482,2008_2_A,1,3,Indios Juárez,Necaxa,8/9/2008,19:00,2,3
483,2008_2_A,1,3,Guadalajara,Monterrey,8/9/2008,19:00,1,1
484,2008_2_A,1,3,Atlante,Pachuca,8/9/2008,21:00,2,1
485,2008_2_A,1,3,U.N.A.M.,Toluca,8/10/2008,12:00,2,1
486,2008_2_A,1,3,Puebla,Santos Laguna,8/10/2008,14:00,0,0
487,2008_2_A,1,3,Club América,Morelia,8/10/2008,16:00,1,1
488,2008_2_A,1,6,Toluca,Guadalajara,8/13/2008,20:00,0,1
489,2008_2_A,1,4,Pachuca,Club América,8/16/2008,17:00,1,1
490,2008_2_A,1,4,Chiapas,Atlante,8/16/2008,17:00,1,1
491,2008_2_A,1,4,Monterrey,Estudiantes Tecos,8/16/2008,19:00,2,4
492,2008_2_A,1,4,Atlas,Atlético San Luis,8/16/2008,20:45,0,1
493,2008_2_A,1,4,Toluca,Puebla,8/17/2008,12:00,3,1
494,2008_2_A,1,4,Necaxa,Guadalajara,8/17/2008,16:00,2,2
495,2008_2_A,1,4,Santos Laguna,Indios Juárez,8/17/2008,18:00,3,0
496,2008_2_A,1,4,Morelia,U.N.A.M.,8/17/2008,20:00,1,0
497,2008_2_A,1,5,Estudiantes Tecos,Necaxa,8/22/2008,20:00,2,2
498,2008_2_A,1,5,Cruz Azul,Monterrey,8/23/2008,17:00,3,2
499,2008_2_A,1,5,Atlético San Luis,U.A.N.L.,8/23/2008,17:00,1,0
500,2008_2_A,1,5,Indios Juárez,Toluca,8/23/2008,19:00,1,1
501,2008_2_A,1,5,Guadalajara,Santos Laguna,8/23/2008,19:00,3,5
502,2008_2_A,1,5,Atlante,Atlas,8/23/2008,21:00,2,2
503,2008_2_A,1,5,U.N.A.M.,Pachuca,8/24/2008,12:00,3,1
504,2008_2_A,1,5,Puebla,Morelia,8/24/2008,12:00,2,0
505,2008_2_A,1,5,Club América,Chiapas,8/24/2008,16:00,2,3
506,2008_2_A,1,6,Santos Laguna,Estudiantes Tecos,8/27/2008,18:00,2,0
507,2008_2_A,1,6,Pachuca,Puebla,8/27/2008,20:00,2,0
508,2008_2_A,1,6,U.A.N.L.,Atlante,8/27/2008,20:30,1,0
509,2008_2_A,1,6,Morelia,Indios Juárez,8/27/2008,20:30,0,1
510,2008_2_A,1,6,Atlas,Club América,8/27/2008,20:45,1,1
511,2008_2_A,1,6,Necaxa,Monterrey,8/27/2008,21:00,0,1
512,2008_2_A,1,7,Monterrey,Santos Laguna,8/30/2008,17:00,2,0
513,2008_2_A,1,7,Estudiantes Tecos,Toluca,8/30/2008,17:00,2,2
514,2008_2_A,1,7,Cruz Azul,Necaxa,8/30/2008,17:00,2,1
515,2008_2_A,1,7,Indios Juárez,Pachuca,8/30/2008,19:00,2,1
516,2008_2_A,1,7,Guadalajara,Morelia,8/30/2008,19:00,1,1
517,2008_2_A,1,7,Atlante,Atlético San Luis,8/30/2008,21:00,1,0
518,2008_2_A,1,7,U.N.A.M.,Atlas,8/31/2008,12:00,3,0
519,2008_2_A,1,7,Puebla,Chiapas,8/31/2008,12:00,1,1
520,2008_2_A,1,7,Club América,U.A.N.L.,8/31/2008,16:00,1,3
521,2008_2_A,1,8,Chiapas,Indios Juárez,9/13/2008,17:00,2,1
522,2008_2_A,1,8,Atlético San Luis,Club América,9/13/2008,17:00,1,2
523,2008_2_A,1,8,U.A.N.L.,U.N.A.M.,9/13/2008,19:00,0,2
524,2008_2_A,1,8,Pachuca,Guadalajara,9/13/2008,19:00,5,2
525,2008_2_A,1,8,Atlas,Puebla,9/13/2008,20:45,2,0
526,2008_2_A,1,8,Atlante,Cruz Azul,9/13/2008,21:00,1,1
527,2008_2_A,1,8,Toluca,Monterrey,9/14/2008,12:00,0,0
528,2008_2_A,1,8,Morelia,Estudiantes Tecos,9/14/2008,12:00,2,2
529,2008_2_A,1,8,Santos Laguna,Necaxa,9/14/2008,16:00,1,1
530,2008_2_A,1,9,Monterrey,Morelia,9/20/2008,17:00,0,4
531,2008_2_A,1,9,Cruz Azul,Santos Laguna,9/20/2008,17:00,1,1
532,2008_2_A,1,9,Indios Juárez,Atlas,9/20/2008,19:00,2,4
533,2008_2_A,1,9,Guadalajara,Chiapas,9/20/2008,19:00,1,0
534,2008_2_A,1,9,Necaxa,Toluca,9/20/2008,21:00,1,1
535,2008_2_A,1,9,U.N.A.M.,Atlético San Luis,9/21/2008,12:00,0,1
536,2008_2_A,1,9,Puebla,U.A.N.L.,9/21/2008,12:00,0,0
537,2008_2_A,1,9,Club América,Atlante,9/21/2008,17:00,1,2
538,2008_2_A,1,10,Chiapas,Estudiantes Tecos,9/27/2008,17:00,1,3
539,2008_2_A,1,10,Atlético San Luis,Puebla,9/27/2008,17:00,1,1
540,2008_2_A,1,10,U.A.N.L.,Indios Juárez,9/27/2008,19:00,0,1
541,2008_2_A,1,10,Pachuca,Monterrey,9/27/2008,19:00,2,1
542,2008_2_A,1,10,Atlas,Guadalajara,9/27/2008,20:45,0,1
543,2008_2_A,1,10,Atlante,U.N.A.M.,9/27/2008,21:00,2,0
544,2008_2_A,1,10,Toluca,Santos Laguna,9/28/2008,12:00,2,1
545,2008_2_A,1,10,Morelia,Necaxa,9/28/2008,12:00,3,1
546,2008_2_A,1,10,Club América,Cruz Azul,9/28/2008,17:00,2,0
547,2008_2_A,1,11,Estudiantes Tecos,Atlas,10/3/2008,20:00,3,1
548,2008_2_A,1,11,Monterrey,Chiapas,10/4/2008,17:00,1,2
549,2008_2_A,1,11,Cruz Azul,Toluca,10/4/2008,17:00,1,1
550,2008_2_A,1,11,Indios Juárez,Atlético San Luis,10/4/2008,19:00,2,3
551,2008_2_A,1,11,Guadalajara,U.A.N.L.,10/4/2008,19:00,2,2
552,2008_2_A,1,11,Necaxa,Pachuca,10/4/2008,21:00,1,1
553,2008_2_A,1,11,U.N.A.M.,Club América,10/5/2008,12:00,1,1
554,2008_2_A,1,11,Puebla,Atlante,10/5/2008,12:00,0,2
555,2008_2_A,1,11,Santos Laguna,Morelia,10/5/2008,16:00,1,0
556,2008_2_A,1,12,Chiapas,Necaxa,10/11/2008,17:00,4,0
557,2008_2_A,1,12,Atlético San Luis,Guadalajara,10/11/2008,17:00,0,0
558,2008_2_A,1,12,U.A.N.L.,Estudiantes Tecos,10/11/2008,19:00,1,0
559,2008_2_A,1,12,Atlas,Monterrey,10/11/2008,21:00,0,0
560,2008_2_A,1,12,Atlante,Indios Juárez,10/11/2008,21:00,3,3
561,2008_2_A,1,12,U.N.A.M.,Cruz Azul,10/12/2008,12:00,0,2
562,2008_2_A,1,12,Morelia,Toluca,10/12/2008,12:00,3,2
563,2008_2_A,1,12,Pachuca,Santos Laguna,10/12/2008,16:00,2,0
564,2008_2_A,1,12,Club América,Puebla,10/12/2008,16:00,1,1
565,2008_2_A,1,13,Estudiantes Tecos,Atlético San Luis,10/17/2008,20:00,5,2
566,2008_2_A,1,13,Monterrey,U.A.N.L.,10/18/2008,17:00,1,4
567,2008_2_A,1,13,Cruz Azul,Morelia,10/18/2008,17:00,0,2
568,2008_2_A,1,13,Indios Juárez,Club América,10/18/2008,19:00,0,0
569,2008_2_A,1,13,Guadalajara,Atlante,10/18/2008,19:00,1,0
570,2008_2_A,1,13,Necaxa,Atlas,10/18/2008,21:00,0,1
571,2008_2_A,1,13,Toluca,Pachuca,10/19/2008,12:00,3,0
572,2008_2_A,1,13,Puebla,U.N.A.M.,10/19/2008,12:00,0,0
573,2008_2_A,1,13,Santos Laguna,Chiapas,10/19/2008,20:00,1,0
574,2008_2_A,1,14,Chiapas,Toluca,10/25/2008,17:00,0,0
575,2008_2_A,1,14,Atlético San Luis,Monterrey,10/25/2008,17:00,2,0
576,2008_2_A,1,14,U.A.N.L.,Necaxa,10/25/2008,20:00,1,1
577,2008_2_A,1,14,Pachuca,Morelia,10/25/2008,20:00,1,1
578,2008_2_A,1,14,Atlas,Santos Laguna,10/25/2008,20:45,2,1
579,2008_2_A,1,14,U.N.A.M.,Indios Juárez,10/26/2008,12:00,1,1
580,2008_2_A,1,14,Puebla,Cruz Azul,10/26/2008,12:00,2,2
581,2008_2_A,1,14,Club América,Guadalajara,10/26/2008,17:00,1,2
582,2008_2_A,1,15,Estudiantes Tecos,Club América,10/31/2008,20:00,1,3
583,2008_2_A,1,15,Monterrey,Atlante,11/1/2008,17:00,2,1
584,2008_2_A,1,15,Cruz Azul,Pachuca,11/1/2008,17:00,1,2
585,2008_2_A,1,15,Indios Juárez,Puebla,11/1/2008,19:00,1,0
586,2008_2_A,1,15,Guadalajara,U.N.A.M.,11/1/2008,19:00,1,1
587,2008_2_A,1,15,Necaxa,Atlético San Luis,11/1/2008,21:00,1,1
588,2008_2_A,1,15,Toluca,Atlas,11/2/2008,12:00,4,0
589,2008_2_A,1,15,Morelia,Chiapas,11/2/2008,12:00,5,2
590,2008_2_A,1,15,Santos Laguna,U.A.N.L.,11/2/2008,16:00,1,1
591,2008_2_A,1,6,Chiapas,U.N.A.M.,11/5/2008,19:00,0,3
592,2008_2_A,1,9,Estudiantes Tecos,Pachuca,11/5/2008,20:00,2,2
593,2008_2_A,1,4,U.A.N.L.,Cruz Azul,11/5/2008,20:30,1,3
594,2008_2_A,1,16,Chiapas,Pachuca,11/8/2008,17:00,2,1
595,2008_2_A,1,16,Atlético San Luis,Santos Laguna,11/8/2008,17:00,2,2
596,2008_2_A,1,16,U.A.N.L.,Toluca,11/8/2008,19:00,0,1
597,2008_2_A,1,16,Indios Juárez,Cruz Azul,11/8/2008,19:00,1,0
598,2008_2_A,1,16,Atlas,Morelia,11/8/2008,20:45,2,1
599,2008_2_A,1,16,Atlante,Necaxa,11/8/2008,21:00,0,1
600,2008_2_A,1,16,U.N.A.M.,Estudiantes Tecos,11/9/2008,12:00,3,0
601,2008_2_A,1,16,Puebla,Guadalajara,11/9/2008,12:00,2,1
602,2008_2_A,1,16,Club América,Monterrey,11/9/2008,16:00,1,0
603,2008_2_A,1,14,Atlante,Estudiantes Tecos,11/12/2008,19:00,3,1
604,2008_2_A,1,17,Monterrey,U.N.A.M.,11/15/2008,17:00,1,0
605,2008_2_A,1,17,Estudiantes Tecos,Puebla,11/15/2008,17:00,3,0
606,2008_2_A,1,17,Cruz Azul,Chiapas,11/15/2008,17:00,4,1
607,2008_2_A,1,17,Pachuca,Atlas,11/15/2008,19:00,1,1
608,2008_2_A,1,17,Guadalajara,Indios Juárez,11/15/2008,19:00,2,0
609,2008_2_A,1,17,Toluca,Atlético San Luis,11/16/2008,12:00,1,0
610,2008_2_A,1,17,Morelia,U.A.N.L.,11/16/2008,12:00,1,2
611,2008_2_A,1,17,Santos Laguna,Atlante,11/16/2008,16:00,0,0
612,2008_2_A,1,17,Necaxa,Club América,11/16/2008,16:00,2,0
613,2009_1_C,1,1,Estudiantes Tecos,Indios Juárez,1/16/2009,20:00,1,2
614,2009_1_C,1,1,Monterrey,Puebla,1/17/2009,17:00,4,0
615,2009_1_C,1,1,Chiapas,Atlas,1/17/2009,17:00,2,1
616,2009_1_C,1,1,Morelia,Atlético San Luis,1/17/2009,19:00,0,0
617,2009_1_C,1,1,Guadalajara,Cruz Azul,1/17/2009,19:00,3,3
618,2009_1_C,1,1,Necaxa,U.N.A.M.,1/17/2009,21:00,1,2
619,2009_1_C,1,1,Toluca,Atlante,1/18/2009,12:00,3,3
620,2009_1_C,1,1,Pachuca,U.A.N.L.,1/18/2009,16:00,4,1
621,2009_1_C,1,1,Santos Laguna,Club América,1/18/2009,18:00,1,2
622,2009_1_C,1,2,Cruz Azul,Atlas,1/24/2009,17:00,4,0
623,2009_1_C,1,2,Atlético San Luis,Pachuca,1/24/2009,17:00,1,2
624,2009_1_C,1,2,U.A.N.L.,Chiapas,1/24/2009,19:00,0,3
625,2009_1_C,1,2,Guadalajara,Estudiantes Tecos,1/24/2009,19:00,1,0
626,2009_1_C,1,2,Atlante,Morelia,1/24/2009,21:00,2,0
627,2009_1_C,1,2,U.N.A.M.,Santos Laguna,1/25/2009,12:00,1,0
628,2009_1_C,1,2,Puebla,Necaxa,1/25/2009,12:00,1,0
629,2009_1_C,1,2,Indios Juárez,Monterrey,1/25/2009,12:00,1,1
630,2009_1_C,1,2,Club América,Toluca,1/25/2009,16:00,2,2
631,2009_1_C,1,3,Estudiantes Tecos,Cruz Azul,1/30/2009,20:00,1,0
632,2009_1_C,1,3,Monterrey,Guadalajara,1/31/2009,17:00,1,2
633,2009_1_C,1,3,Chiapas,Atlético San Luis,1/31/2009,17:00,1,2
634,2009_1_C,1,3,Morelia,Club América,1/31/2009,19:00,1,0
635,2009_1_C,1,3,Atlas,U.A.N.L.,1/31/2009,20:45,1,1
636,2009_1_C,1,3,Necaxa,Indios Juárez,1/31/2009,21:00,2,2
637,2009_1_C,1,3,Pachuca,Atlante,2/1/2009,12:00,1,1
638,2009_1_C,1,3,Toluca,U.N.A.M.,2/1/2009,15:00,1,0
639,2009_1_C,1,3,Santos Laguna,Puebla,2/1/2009,16:00,0,0
640,2009_1_C,1,4,Estudiantes Tecos,Monterrey,2/6/2009,20:00,2,3
641,2009_1_C,1,4,Atlético San Luis,Atlas,2/7/2009,15:00,2,1
642,2009_1_C,1,4,Cruz Azul,U.A.N.L.,2/7/2009,17:00,1,1
643,2009_1_C,1,4,Guadalajara,Necaxa,2/7/2009,19:00,1,1
644,2009_1_C,1,4,Atlante,Chiapas,2/7/2009,21:00,0,2
645,2009_1_C,1,4,U.N.A.M.,Morelia,2/8/2009,12:00,0,1
646,2009_1_C,1,4,Puebla,Toluca,2/8/2009,12:00,0,2
647,2009_1_C,1,4,Indios Juárez,Santos Laguna,2/8/2009,12:00,0,0
648,2009_1_C,1,4,Club América,Pachuca,2/8/2009,16:00,1,3
649,2009_1_C,1,5,Monterrey,Cruz Azul,2/14/2009,17:00,3,1
650,2009_1_C,1,5,Chiapas,Club América,2/14/2009,17:00,0,0
651,2009_1_C,1,5,Pachuca,U.N.A.M.,2/14/2009,19:00,3,2
652,2009_1_C,1,5,Morelia,Puebla,2/14/2009,19:00,1,2
653,2009_1_C,1,5,U.A.N.L.,Atlético San Luis,2/14/2009,20:00,1,0
654,2009_1_C,1,5,Atlas,Atlante,2/14/2009,20:45,1,0
655,2009_1_C,1,5,Necaxa,Estudiantes Tecos,2/14/2009,21:00,1,3
656,2009_1_C,1,5,Toluca,Indios Juárez,2/15/2009,12:00,1,0
657,2009_1_C,1,5,Santos Laguna,Guadalajara,2/15/2009,16:00,2,1
658,2009_1_C,1,6,Indios Juárez,Morelia,2/18/2009,19:00,2,0
659,2009_1_C,1,6,Club América,Atlas,2/18/2009,19:00,2,2
660,2009_1_C,1,6,Estudiantes Tecos,Santos Laguna,2/18/2009,20:00,1,0
661,2009_1_C,1,6,Cruz Azul,Atlético San Luis,2/18/2009,20:00,2,2
662,2009_1_C,1,6,Monterrey,Necaxa,2/18/2009,20:30,3,0
663,2009_1_C,1,6,Atlante,U.A.N.L.,2/18/2009,20:30,1,1
664,2009_1_C,1,6,Guadalajara,Toluca,2/18/2009,20:45,1,2
665,2009_1_C,1,6,U.N.A.M.,Chiapas,2/18/2009,21:00,1,1
666,2009_1_C,1,6,Puebla,Pachuca,2/18/2009,21:00,2,2
667,2009_1_C,1,7,Pachuca,Indios Juárez,2/21/2009,17:00,3,0
668,2009_1_C,1,7,Chiapas,Puebla,2/21/2009,17:00,2,4
669,2009_1_C,1,7,Atlético San Luis,Atlante,2/21/2009,17:00,1,1
670,2009_1_C,1,7,U.A.N.L.,Club América,2/21/2009,19:00,2,3
671,2009_1_C,1,7,Morelia,Guadalajara,2/21/2009,19:00,1,1
672,2009_1_C,1,7,Atlas,U.N.A.M.,2/21/2009,20:45,2,0
